Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Lucky,565 W Capitol Expy,,San Jose,CA,95136,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.275614,-121.854372,2022-09-09,198995,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Union City Smith Street Parking,3960 Smith St,,Union City,CA,94587,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,37.596393,-122.080143,2022-09-09,198996,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart,19503 Normandie Ave,,Torrance,CA,90501,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.85657,-118.301336,2022-09-09,198998,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,St Helena Public Parking Lot,1304 Oak Ave,,Saint Helena,CA,94574,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.504018,-122.469747,2022-09-09,198999,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart,705 College Blvd,,Oceanside,CA,92057,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.241632,-117.291319,2022-09-09,199001,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Rialto Marketplace,1310 S Riverside Ave,,Rialto,CA,92376,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.075802,-117.370627,2022-09-09,199004,2022-09-09 01:15:27 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Newport Coast Community Center,6401 San Joaquin Hills Rd,,Newport Coast,CA,92657,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,33.608843,-117.826724,2022-09-09,199007,2022-09-09 01:15:28 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Bristol Farms,9039 Beverly Blvd,,Los Angeles,CA,90048,,877-455-3833,E,,Public,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,34.077342,-118.388499,2022-09-09,199008,2022-09-09 01:15:28 UTC,,,,2021-10-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Shop N' Save - Williams, CA",421 7th St,,Williams,CA,95987,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.155571,-122.150232,2022-09-09,199018,2022-09-09 01:15:29 UTC,,,,2021-10-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Gardena Plaza,1420 W Redondo Beach Blvd,,Gardena,CA,90247,,877-455-3833,E,,Public,24 hours daily,,,,,,,5,,eVgo Network,https://www.evgo.com/,GPS,33.890466,-118.299857,2022-09-09,199019,2022-09-09 01:15:29 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lot 29,1636 5th St.,,Santa Monica,CA,90401,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,34.013744,-118.490756,2022-09-09,199020,2022-09-09 01:15:30 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Victoria Gardens,12505 N Mainstreet,,Rancho Cucamonga,CA,91739,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,34.112867,-117.533423,2022-09-09,199022,2022-09-09 01:15:30 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The World's Tallest Thermometer,72157 Baker Blvd,,Baker,CA,92309,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,35.26648,-116.072764,2022-09-09,199023,2022-09-09 01:15:30 UTC,,,,2021-10-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Courtyard by Marriott Sacramento,1782 Tribute Rd,,Sacramento,CA,95815,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,6,,EVCS,https://evcs.com,GPS,38.5968024066728,-121.444865608167,2021-11-04,199061,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn & Suites Sacramento,2230 Auburn Blvd,,Sacramento,CA,95821,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,8,,EVCS,https://evcs.com,GPS,38.6244750866185,-121.412906924876,2021-11-04,199062,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Sacramento,2224 Auburn Blvd,,Sacramento,CA,95821,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,8,,EVCS,https://evcs.com,GPS,38.6241290899597,-121.413724093202,2021-11-04,199063,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,Hilton Arden West Sacramento,2200 Harvard St,,Sacramento,CA,95815,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,8,,EVCS,https://evcs.com,GPS,38.6072690476885,-121.433512844955,2021-11-04,199064,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true
ELEC,Fairfield Inn Cal Expo,1780 Tribute Rd,,Sacramento,CA,95815,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,38.5965614697354,-121.446761392021,2021-11-04,199065,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,The Elysian,1115 Sunset Blvd,,Los Angeles,CA,90012,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,EVCS,https://evcs.com,GPS,34.0671655546203,-118.249277717326,2021-11-04,199067,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false
ELEC,City of Los Angeles - Lot 687,7141 Remmet Ave,,Canoga Park,CA,91303,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.2003428686639,-118.600613360823,2021-11-04,199069,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false
ELEC,City of Los Angeles - Lot 639,116 S Avenue 56,,Los Angeles,CA,90042,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.1084669142607,-118.193845624163,2021-11-04,199070,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false
ELEC,City of Los Angeles - Lot 657,221 S Ave 22,,Los Angeles,CA,90031,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.0729095258683,-118.217625285871,2021-11-04,199071,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false
ELEC,City of Los Angeles - Lot 653,1547 Corinth Ave,,Los Angeles,CA,90025,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.0463580561188,-118.450195356647,2021-11-04,199072,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false
ELEC,City of Los Angeles - Lot 652,1530 Butler Ave,,Los Angeles,CA,90025,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,EVCS,https://evcs.com,GPS,34.0460749920072,-118.452175459071,2021-11-04,199073,2022-02-10 19:42:29 UTC,P,,,2021-10-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false
ELEC,STONEY'S PARK B01,195 E Douglas Ave,,El Cajon,CA,92020,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.793547,-116.961361,2022-09-09,199089,2022-09-09 01:08:19 UTC,,,,2021-10-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STONEY'S PARK B02,195 E Douglas Ave.,,El Cajon,CA,92020,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.793548,-116.961478,2022-09-09,199090,2022-09-09 01:08:19 UTC,,,,2021-10-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BEAR RIVER DC1,260 Keisner,,Loleta,CA,95551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.626727,-124.210715,2022-09-09,199177,2022-09-09 01:08:59 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BEAR RIVER DC2,260 Keisner,,Loleta,CA,95551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.626713,-124.21069,2022-09-09,199178,2022-09-09 01:08:59 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CRESCENT C DC1,655 US-101,,Crescent City,CA,95531,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.750726,-124.181196,2022-09-09,199179,2022-09-09 01:09:00 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"BOA Magnolia Park CA9-151 (Burbank, CA)",3400 W MAGNOLIA BLVD,,Burbank,CA,91505,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.168195,-118.343766,2022-09-07,199186,2022-09-07 01:53:53 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Save Mart-Lucky 718 (Hercules, CA)",1590 Sycamore Ave,,Hercules,CA,94547,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.007894,-122.269695,2022-09-07,199187,2022-09-07 01:53:53 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Westfield Culver City (Culver City, CA)",6000 Sepulveda Blvd,,Culver City,CA,90230,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,33.986883,-118.394292,2022-09-07,199192,2022-09-07 01:54:00 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0318 (Yuba City, CA)",1153 Butte House Road,,Yuba City,CA,95991,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.146379,-121.63456,2022-09-07,199195,2022-09-07 01:54:05 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Westfield Valley Fair (Santa Clara, CA)",2855 Stevens Creek Blvd,,Santa Clara,CA,95050,,833-632-2778,E,,Public,24 hours daily,,,,,,,14,,Electrify America,https://www.electrifyamerica.com/,GPS,37.326702,-121.943361,2022-09-07,199196,2022-09-07 01:54:06 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2715 (Bakersfield, CA)",11000 Stockdale Hwy,,Bakersfield,CA,93311,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,35.348974,-119.125824,2022-09-07,199197,2022-09-07 01:54:07 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Westfield Santa Anita (Arcadia, CA)",400 South Baldwin Ave,,Arcadia,CA,91007,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,34.136258,-118.052867,2022-09-07,199198,2022-09-07 01:54:08 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CRESCENT C DC2,655 US-101,,Crescent City,CA,95531,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.750709,-124.181216,2022-09-09,199380,2022-09-09 01:09:00 UTC,,,,2021-10-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR LUCKY7 CASINO 2,350 N Indian Rd,,Smith River,CA,95567,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.956729,-124.202217,2022-09-09,199384,2022-09-09 01:09:01 UTC,,,,2021-10-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BENBOW INN DC,445 Lake Benbow Dr,,Garberville,CA,95542,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.067257,-123.790085,2022-09-09,199501,2022-09-09 01:09:01 UTC,,,,2021-10-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,META MPK23-01 FC,300 Constitution Dr MPK 23,,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480868,-122.167804,2022-09-09,200410,2022-09-09 00:46:03 UTC,,,,2021-11-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Chowchilla,18208 Avenue 24,,Chowchilla,CA,93610,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,,8,,EV Connect,http://evconnect.com/,GPS,37.097672,-120.217847,2021-12-09,200440,2022-02-10 19:42:29 UTC,P,,,2021-08-20,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,FREE,,,,,,,,,,false
ELEC,"Walmart 2077 (Lake Elsinore, CA)",29260 Central Avenue,,Lake Elsinore,CA,92532,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.69454,-117.333394,2022-09-07,200511,2022-09-07 01:54:09 UTC,,,,2021-11-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR EDDIES Y DC2,36017 Calico Blvd,,Yermo,CA,92398,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.907482,-116.835974,2022-09-09,200588,2022-09-09 01:09:06 UTC,,,,2021-11-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR EDDIES Y DC1,36017 Calico Blvd,,Yermo,CA,92398,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.907504,-116.836001,2022-09-09,200589,2022-09-09 01:09:06 UTC,,,,2021-11-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR HILTON DC,27710 The Old Rd,,Valencia,CA,91355,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.423997,-118.584397,2022-09-09,200653,2022-09-09 01:08:42 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGETPDALE DC2,39440 10th Street West,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.598811,-118.147396,2022-09-09,200683,2022-09-09 01:09:14 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BLYTH DENNY DC1,876 W Donlon St,,Blythe,CA,92225,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.605676,-114.60628,2022-09-09,200713,2022-09-09 01:09:14 UTC,,,,2021-11-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR VVILLE M6 DC2,16868 Stoddard Wells Rd,,Victorville,CA,92394,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.556276,-117.289921,2022-09-09,200748,2022-09-09 01:09:13 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR VVILLE M6 DC1,16868 Stoddard Wells Rd,,Victorville,CA,92394,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.556249,-117.289914,2022-09-09,200750,2022-09-09 01:09:13 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGETPDALE DC1,39440 10th Street West,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.598889,-118.147412,2022-09-09,200751,2022-09-09 01:09:14 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR DC CASTAIC 2,27923 Sloan Canyon Rd,,Castaic,CA,91384,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.496218,-118.626095,2022-09-09,200752,2022-09-09 01:09:14 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR DC CASTAIC 1,27923 Sloan Canyon Rd,,Castaic,CA,91384,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.496216,-118.626065,2022-09-09,200753,2022-09-09 01:09:14 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC2,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.988165,-118.947231,2022-09-09,200934,2022-09-09 01:09:15 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC3,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.98816,-118.9472,2022-09-09,200935,2022-09-09 01:09:15 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2494 - Oceanside,CA",2100 Vista Way,,Oceanside,CA,92054,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,33.180737,-117.345709,2022-09-07,201037,2022-09-07 01:53:13 UTC,,,,2021-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET S. DC2,10424 Trinity Pkwy,,Stockton,CA,95219,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.051019,-121.373739,2022-09-09,201083,2022-09-09 01:09:18 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET S. DC1,10424 Trinity Pkwy,,Stockton,CA,95219,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.051016,-121.373702,2022-09-09,201084,2022-09-09 01:09:18 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CIRCLE K 76 DC1,12754 CA-33,,Gustine,CA,95322,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.104788,-121.015324,2022-09-09,201085,2022-09-09 01:09:19 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CLOVERDALE DC1,1139 S Cloverdale Blvd,,Cloverdale,CA,95425,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.784649,-123.013291,2022-09-09,201117,2022-09-09 01:09:21 UTC,,,,2021-11-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR GRASSVALLEY DC2,290 Sierra College Dr,,Grass Valley,CA,95945,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.234941,-121.053846,2022-09-09,201178,2022-09-09 01:09:03 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FRONT LOT CPE250 #1,5740 Cushing Pkwy,,Fremont,CA,94538,,888-758-4389,E,,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 11:00am - 7:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4992,-121.975999,2022-09-09,201184,2022-09-09 01:09:20 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR OAKDALE C DC2,200 N 3rd Ave,,Oakdale,CA,95361,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.767592,-120.848953,2022-09-09,201185,2022-09-09 01:09:21 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR EDDIES Y DC3,36017 Calico Blvd,,Yermo,CA,92398,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.907542,-116.836048,2022-09-09,201225,2022-09-09 01:09:18 UTC,,,,2021-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC1,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.98814,-118.947148,2022-09-09,201226,2022-09-09 01:09:18 UTC,,,,2021-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
